url,name,date,path
https://usaweightlifting.sport80.com/public/events/12701/entries/19125?bl=locator,The 2024 Nike USA Weightlifting National Championships powered by Rogue,Sun Jun 23 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/the_2024_nike_usa_weightlifting_national_championships_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/12702/entries/19127?bl=locator,The 2024 Nike National Youth Championships powered by Rogue,Sun Jun 23 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/the_2024_nike_national_youth_championships_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/12703/entries/19129?bl=locator,The 2024 Nike National Junior Championships powered by Rogue,Sun Jun 23 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/the_2024_nike_national_junior_championships_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/12704/entries/19131?bl=locator,The 2024 Nike National Under 25 Championships powered by Rogue,Sun Jun 23 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/the_2024_nike_national_under_25_championships_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/12705/entries/19133?bl=locator,The 2024 Nike National Under 23 Championships powered by Rogue,Sun Jun 23 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/the_2024_nike_national_under_23_championships_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/13015/entries/19526?bl=locator,ADAPTIVE ATHLETES - The 2024 Nike National Championships powered by Rogue,Sun Jun 23 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/adaptive_athletes_the_2024_nike_national_championships_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/12716/entries/19147?bl=locator,The 2024 Nike North American Open Series 2 powered by Rogue,Sun Sep 01 2024 00:00:00 GMT-0500 (Central Daylight Time),./data/the_2024_nike_north_american_open_series_2_powered_by_rogue.csv
https://usaweightlifting.sport80.com/public/events/12845/entries/19313?bl=locator,The 2024 Nike North American Open Finals powered by Rogue,Sun Dec 08 2024 00:00:00 GMT-0600 (Central Standard Time),./data/the_2024_nike_north_american_open_finals_powered_by_rogue.csv
